36104
-0.105655, 0.070804, 1.511545
-0.106748, 0.081745, 1.494048
-0.108380, 0.092096, 1.477879
-0.108968, 0.093142, 1.471634
-0.106817, 0.062628, 1.530491
-0.106929, 0.062235, 1.531532
-0.107098, 0.061666, 1.533056
-0.105699, 0.072929, 1.507523
-0.106051, 0.076853, 1.500987
-0.105795, 0.074382, 1.504982
-0.106132, 0.077498, 1.500007
-0.106863, 0.062462, 1.530927
-0.106929, 0.062233, 1.531536
-0.106641, 0.063284, 1.528775
-0.109181, 0.093251, 1.469371
-0.109863, 0.093433, 1.463915
-0.109680, 0.093341, 1.465477
-0.109511, 0.093290, 1.466898
-0.106894, 0.062355, 1.531208
-0.106674, 0.063158, 1.529104
-0.106581, 0.063522, 1.528157
-0.106441, 0.064106, 1.526670
-0.107187, 0.084640, 1.490296
-0.108448, 0.092189, 1.477616
-0.109222, 0.093323, 1.468338
-0.108589, 0.092813, 1.474807
-0.107980, 0.090058, 1.482544
-0.106594, 0.063469, 1.528291
-0.105996, 0.076394, 1.501703
-0.107736, 0.059749, 1.538326
-0.107517, 0.060375, 1.536586
-0.110454, 0.093869, 1.459677
-0.110031, 0.093470, 1.463002
-0.106451, 0.079775, 1.496722
-0.106136, 0.077529, 1.499959
-0.105696, 0.072862, 1.507656
-0.106771, 0.062795, 1.530049
-0.106848, 0.082401, 1.493191
-0.106419, 0.079557, 1.497026
-0.106651, 0.081109, 1.494898
-0.106334, 0.064590, 1.525451
-0.107418, 0.086209, 1.488242
-0.110540, 0.093939, 1.459182
-0.105886, 0.075377, 1.503326
-0.107765, 0.088693, 1.484757
-0.106232, 0.065080, 1.524244
-0.107938, 0.089960, 1.482669
-0.106434, 0.064136, 1.526594
-0.108204, 0.091512, 1.479472
-0.106570, 0.063567, 1.528041
-0.106548, 0.063656, 1.527813
-0.106351, 0.064508, 1.525658
-0.107814, 0.089132, 1.484044
-0.107565, 0.087320, 1.486723
-0.108094, 0.090837, 1.481031
-0.108227, 0.091587, 1.479295
-0.106272, 0.064883, 1.524728
-0.106113, 0.065721, 1.522692
-0.109724, 0.093314, 1.465476
-0.109178, 0.093212, 1.469819
-0.108678, 0.092817, 1.474743
-0.106055, 0.066062, 1.521868
-0.109546, 0.093269, 1.466876
-0.105665, 0.070200, 1.512757
-0.105711, 0.073157, 1.507119
-0.105714, 0.069093, 1.515050
-0.105672, 0.072279, 1.508715
-0.110284, 0.093612, 1.461357
-0.108950, 0.093182, 1.471306
-0.105654, 0.070864, 1.511436
-0.105674, 0.069915, 1.513340
-0.105708, 0.069189, 1.514850
-0.106131, 0.065620, 1.522925
-0.105796, 0.068052, 1.517312
-0.106728, 0.081617, 1.494221
-0.106867, 0.062449, 1.530961
-0.106699, 0.063063, 1.529352
-0.106567, 0.063577, 1.528018
-0.110638, 0.094276, 1.457582
-0.110792, 0.094630, 1.456020
-0.106058, 0.066043, 1.521919
-0.106344, 0.064542, 1.525572
-0.106491, 0.063894, 1.527210
-0.105665, 0.070208, 1.512741
-0.105817, 0.067839, 1.517782
-0.105915, 0.067009, 1.519662
-0.105970, 0.066607, 1.520586
-0.109153, 0.093284, 1.469173
-0.105749, 0.068582, 1.516147
-0.105827, 0.067742, 1.517994
-0.105667, 0.072111, 1.509029
-0.105654, 0.070812, 1.511531
-0.105690, 0.069543, 1.514112
-0.106255, 0.064969, 1.524515
-0.106068, 0.065982, 1.522062
-0.106084, 0.065885, 1.522294
-0.105806, 0.067956, 1.517519
-0.105892, 0.067188, 1.519251
-0.105686, 0.069625, 1.513937
-0.105715, 0.073229, 1.506989
-0.105655, 0.070760, 1.511640
-0.105764, 0.068413, 1.516526
-0.106175, 0.077823, 1.499521
-0.105858, 0.075102, 1.503770
-0.106311, 0.078810, 1.498082
-0.105865, 0.067409, 1.518747
-0.105737, 0.068758, 1.515769
-0.105660, 0.070442, 1.512271
-0.109469, 0.093378, 1.466300
-0.110798, 0.094464, 1.456619
-0.105874, 0.075257, 1.503520
-0.105726, 0.073413, 1.506661
-0.106044, 0.076798, 1.501064
-0.105864, 0.075159, 1.503682
-0.105886, 0.075386, 1.503312
-0.106114, 0.077358, 1.500218
-0.105687, 0.069595, 1.513997
-0.105884, 0.067254, 1.519095
-0.110139, 0.094392, 1.457947
-0.110130, 0.094035, 1.459625
-0.109546, 0.093499, 1.464865
-0.109842, 0.096368, 1.450778
-0.110374, 0.095259, 1.454184
-0.106653, 0.081120, 1.494884
-0.106966, 0.083181, 1.492173
-0.105693, 0.072812, 1.507738
-0.110115, 0.093848, 1.460609
-0.106226, 0.078199, 1.498966
-0.105398, 0.099459, 1.442192
-0.105661, 0.070379, 1.512397
-0.105824, 0.074723, 1.504411
-0.108668, 0.097687, 1.447057
-0.105660, 0.071794, 1.509627
-0.109752, 0.096736, 1.449634
-0.106098, 0.065804, 1.522492
-0.105917, 0.066993, 1.519693
-0.105862, 0.067431, 1.518695
-0.106503, 0.080125, 1.496238
-0.110896, 0.094983, 1.454654
-0.110737, 0.094224, 1.457633
-0.107043, 0.083683, 1.491527
-0.106232, 0.078242, 1.498908
-0.107616, 0.087581, 1.486383
-0.107359, 0.085807, 1.488765
-0.105926, 0.075769, 1.502689
-0.105757, 0.073893, 1.505819
-0.106885, 0.082649, 1.492865
-0.105970, 0.066611, 1.520575
-0.105802, 0.067995, 1.517436
-0.106574, 0.063551, 1.528081
-0.106492, 0.080051, 1.496342
-0.106449, 0.064070, 1.526760
-0.106206, 0.065218, 1.523903
-0.106669, 0.081225, 1.494745
-0.105655, 0.071442, 1.510304
-0.105661, 0.070360, 1.512431
-0.109308, 0.093309, 1.467943
-0.107229, 0.061246, 1.534184
-0.106429, 0.064157, 1.526538
-0.105653, 0.071036, 1.511092
-0.106262, 0.064932, 1.524602
-0.106091, 0.065847, 1.522378
-0.106707, 0.063032, 1.529430
-0.107422, 0.086241, 1.488196
-0.107212, 0.084806, 1.490077
-0.107662, 0.087920, 1.485908
-0.106195, 0.065273, 1.523773
-0.110779, 0.095325, 1.453602
-0.110778, 0.095666, 1.452494
-0.108087, 0.090686, 1.481373
-0.110412, 0.093916, 1.459551
-0.106931, 0.062226, 1.531560
-0.107129, 0.061565, 1.533323
-0.106749, 0.062877, 1.529834
-0.106891, 0.062364, 1.531184
-0.105657, 0.071651, 1.509902
-0.107132, 0.061556, 1.533350
-0.110827, 0.095700, 1.452362
-0.110242, 0.096810, 1.449233
-0.105663, 0.071930, 1.509373
-0.106243, 0.065026, 1.524371
-0.105675, 0.072343, 1.508606
-0.105697, 0.072876, 1.507625
-0.110886, 0.094691, 1.455682
-0.109654, 0.093452, 1.464716
-0.110055, 0.093427, 1.463180
-0.106423, 0.064185, 1.526470
-0.109567, 0.093266, 1.466772
-0.109131, 0.093194, 1.470305
-0.107564, 0.060240, 1.536958
-0.110321, 0.094022, 1.459267
-0.110024, 0.093579, 1.462372
-0.107391, 0.060748, 1.535552
-0.110432, 0.093729, 1.460376
-0.107146, 0.061511, 1.533473
-0.107569, 0.060227, 1.536997
-0.107133, 0.061552, 1.533365
-0.106981, 0.062057, 1.532009
-0.106707, 0.063034, 1.529426
-0.110712, 0.094113, 1.458115
-0.106913, 0.062289, 1.531389
-0.106580, 0.080639, 1.495535
-0.106432, 0.079652, 1.496891
-0.106564, 0.080537, 1.495666
-0.108574, 0.092597, 1.475960
-0.110723, 0.094964, 1.454889
-0.106684, 0.063118, 1.529207
-0.106858, 0.062481, 1.530876
-0.106720, 0.062985, 1.529553
-0.108314, 0.091776, 1.478859
-0.109907, 0.096855, 1.449205
-0.109949, 0.096740, 1.449541
-0.108266, 0.098159, 1.445713
-0.106088, 0.077156, 1.500518
-0.106208, 0.078063, 1.499169
-0.106264, 0.078478, 1.498561
-0.108750, 0.092924, 1.473996
-0.108810, 0.097892, 1.446396
-0.109266, 0.097612, 1.447125
-0.110228, 0.096537, 1.450051
-0.106509, 0.080167, 1.496173
-0.108218, 0.091381, 1.479859
-0.110636, 0.095075, 1.454589
-0.110581, 0.095788, 1.452229
-0.108986, 0.093130, 1.471687
-0.108723, 0.092885, 1.474287
-0.106945, 0.083038, 1.492364
-0.108104, 0.058753, 1.541130
-0.110516, 0.096130, 1.451181
-0.110931, 0.095183, 1.453955
-0.110759, 0.095978, 1.451531
-0.106100, 0.077251, 1.500377
-0.106286, 0.078637, 1.498338
-0.106056, 0.076900, 1.500913
-0.106074, 0.065950, 1.522139
-0.109010, 0.093142, 1.471469
-0.110931, 0.095304, 1.453557
-0.106101, 0.065793, 1.522517
-0.107945, 0.059176, 1.539934
-0.110241, 0.093530, 1.461925
-0.109712, 0.093290, 1.465731
-0.106657, 0.081147, 1.494848
-0.106265, 0.078483, 1.498554
-0.105998, 0.066423, 1.521018
-0.107287, 0.085319, 1.489406
-0.109895, 0.093358, 1.464303
-0.109430, 0.093253, 1.467782
-0.109323, 0.093234, 1.468668
-0.107677, 0.088051, 1.485715
-0.105865, 0.067413, 1.518737
-0.105713, 0.073200, 1.507034
-0.106148, 0.077623, 1.499816
-0.106109, 0.077325, 1.500261
-0.109808, 0.093329, 1.464924
-0.110086, 0.093447, 1.462938
-0.106810, 0.082149, 1.493518
-0.107339, 0.085670, 1.488940
-0.106138, 0.065579, 1.523028
-0.107532, 0.087042, 1.487120
-0.110314, 0.093630, 1.461177
-0.106325, 0.078908, 1.497943
-0.106609, 0.080832, 1.495273
-0.106879, 0.082604, 1.492927
-0.107420, 0.086225, 1.488221
-0.107021, 0.061922, 1.532370
-0.108653, 0.092780, 1.474984
-0.108675, 0.092826, 1.474693
-0.108112, 0.090823, 1.481102
-0.107899, 0.089474, 1.483566
-0.110241, 0.093525, 1.461957
-0.107297, 0.061036, 1.534763
-0.110839, 0.094381, 1.456878
-0.109049, 0.093170, 1.470998
-0.108931, 0.093112, 1.472064
-0.105777, 0.074164, 1.505347
-0.105740, 0.068716, 1.515860
-0.106925, 0.062246, 1.531502
-0.106082, 0.077110, 1.500596
-0.105958, 0.076063, 1.502218
-0.105889, 0.075416, 1.503262
-0.106464, 0.064006, 1.526924
-0.106220, 0.065143, 1.524091
-0.106324, 0.064634, 1.525342
-0.106377, 0.064390, 1.525959
-0.108501, 0.092459, 1.476567
-0.110528, 0.093811, 1.459772
-0.109349, 0.093268, 1.468118
-0.109568, 0.093312, 1.466352
-0.109135, 0.093225, 1.469934
-0.105925, 0.066930, 1.519838
-0.108434, 0.057908, 1.543546
-0.108498, 0.057746, 1.544018
-0.109807, 0.093372, 1.464608
-0.110577, 0.094100, 1.458414
-0.109631, 0.093331, 1.465823
-0.110611, 0.094211, 1.457896
-0.110719, 0.094621, 1.456140
-0.108422, 0.057938, 1.543461
-0.106376, 0.064397, 1.525938
-0.106517, 0.063781, 1.527493
-0.106267, 0.064908, 1.524662
-0.105964, 0.076119, 1.502128
-0.105807, 0.074530, 1.504727
-0.110741, 0.096068, 1.451266
-0.108484, 0.057783, 1.543911
-0.108505, 0.057730, 1.544059
-0.108594, 0.092728, 1.475287
-0.109064, 0.093204, 1.470547
-0.108723, 0.092952, 1.473829
-0.105964, 0.066656, 1.520475
-0.108431, 0.057914, 1.543526
-0.105717, 0.069050, 1.515149
-0.108510, 0.057719, 1.544094
-0.108505, 0.057730, 1.544059
-0.108505, 0.057730, 1.544059
-0.106083, 0.077114, 1.500583
-0.105947, 0.075970, 1.502365
-0.105653, 0.071033, 1.511103
-0.105780, 0.074197, 1.505296
-0.107937, 0.059198, 1.539874
-0.107795, 0.059585, 1.538789
-0.107822, 0.059512, 1.538989
-0.107650, 0.059991, 1.537648
-0.107973, 0.059102, 1.540145
-0.108489, 0.057768, 1.543951
-0.108833, 0.093061, 1.472802
-0.108798, 0.093030, 1.473132
-0.108002, 0.059023, 1.540369
-0.108224, 0.058441, 1.542017
-0.108246, 0.058386, 1.542181
-0.109349, 0.093245, 1.468387
-0.106073, 0.065956, 1.522125
-0.105851, 0.067530, 1.518466
-0.106211, 0.065191, 1.523972
-0.108740, 0.057152, 1.545717
-0.108723, 0.057191, 1.545606
-0.108739, 0.057155, 1.545719
-0.108744, 0.057142, 1.545753
-0.108258, 0.058354, 1.542267
-0.105837, 0.067650, 1.518207
-0.105993, 0.066453, 1.520941
-0.108744, 0.057144, 1.545747
-0.108150, 0.058634, 1.541472
-0.105670, 0.070029, 1.513106
-0.108181, 0.058553, 1.541706
-0.108739, 0.057155, 1.545719
-0.107246, 0.061193, 1.534332
-0.109785, 0.093330, 1.465024
-0.106818, 0.062623, 1.530500
-0.108739, 0.057155, 1.545719
-0.108739, 0.057155, 1.545719
-0.105671, 0.069996, 1.513175
-0.109498, 0.093275, 1.467126
-0.107079, 0.061731, 1.532886
-0.107416, 0.060675, 1.535755
-0.107741, 0.059736, 1.538352
-0.108942, 0.093126, 1.471874
-0.109371, 0.093281, 1.467851
-0.106269, 0.064900, 1.524685
-0.106229, 0.065097, 1.524198
-0.105990, 0.076347, 1.501769
-0.105962, 0.066665, 1.520457
-0.108109, 0.058742, 1.541167
-0.108720, 0.057200, 1.545592
-0.108096, 0.058774, 1.541078
-0.109396, 0.093238, 1.468142
-0.105911, 0.075624, 1.502921
-0.107852, 0.059430, 1.539220
-0.106542, 0.063679, 1.527756
-0.107726, 0.059777, 1.538247
-0.107804, 0.059559, 1.538859
-0.108523, 0.057683, 1.544191
-0.108497, 0.057751, 1.543999
-0.105773, 0.068301, 1.516763
-0.109799, 0.093312, 1.465103
-0.110300, 0.093575, 1.461500
-0.107345, 0.060887, 1.535168
-0.105843, 0.067597, 1.518320
-0.110408, 0.093672, 1.460706
-0.106537, 0.063701, 1.527700
-0.110257, 0.093545, 1.461793
-0.110787, 0.094279, 1.457339
-0.107514, 0.060384, 1.536554
-0.107607, 0.060114, 1.537306
-0.105712, 0.073178, 1.507078
-0.107716, 0.059804, 1.538168
-0.107802, 0.059564, 1.538842
-0.107506, 0.060408, 1.536486
-0.105895, 0.067168, 1.519296
-0.106044, 0.066125, 1.521716
-0.107041, 0.083668, 1.491544
-0.107400, 0.086112, 1.488364
-0.106631, 0.080981, 1.495067
-0.107283, 0.061078, 1.534643
-0.106199, 0.065251, 1.523821
-0.107975, 0.059096, 1.540165
-0.108238, 0.091513, 1.479522
-0.107846, 0.089178, 1.484028
-0.107908, 0.059276, 1.539657
-0.106918, 0.062272, 1.531435
-0.107819, 0.089031, 1.484251
-0.106491, 0.063893, 1.527214
-0.107715, 0.088276, 1.485393
-0.106951, 0.083075, 1.492317
-0.108064, 0.058860, 1.540831
-0.107932, 0.089753, 1.483085
-0.107139, 0.061535, 1.533408
-0.108548, 0.092608, 1.475892
-0.108042, 0.090467, 1.481780
-0.110793, 0.094588, 1.456169
-0.109984, 0.093421, 1.463484
-0.106895, 0.062352, 1.531218
-0.108502, 0.057737, 1.544037
-0.108252, 0.058369, 1.542225
-0.105710, 0.069156, 1.514920
-0.108600, 0.057493, 1.544735
-0.108059, 0.058873, 1.540798
-0.105739, 0.068726, 1.515836
-0.108099, 0.058767, 1.541097
-0.108029, 0.058952, 1.540568
-0.106562, 0.080519, 1.495696
-0.107942, 0.059186, 1.539909
-0.107782, 0.059622, 1.538674
-0.105745, 0.068645, 1.516014
-0.105729, 0.068856, 1.515556
-0.105814, 0.067873, 1.517711
-0.106224, 0.065120, 1.524140
-0.106402, 0.064276, 1.526242
-0.106097, 0.065809, 1.522476
-0.105656, 0.071596, 1.510004
-0.105901, 0.067113, 1.519418
-0.105782, 0.068201, 1.516979
-0.105922, 0.066959, 1.519771
-0.108748, 0.057131, 1.545786
-0.108577, 0.057550, 1.544574
-0.105878, 0.067299, 1.518995
-0.105769, 0.068346, 1.516667
-0.107925, 0.089766, 1.483029
-0.105665, 0.072004, 1.509236
-0.108016, 0.090350, 1.481990
-0.105791, 0.074336, 1.505056
-0.105669, 0.072170, 1.508919
-0.105745, 0.073710, 1.506141
-0.108271, 0.091708, 1.478998
-0.105664, 0.070237, 1.512683
-0.107562, 0.060246, 1.536942
-0.105660, 0.070429, 1.512297
-0.105731, 0.073498, 1.506509
-0.105739, 0.073622, 1.506296
-0.105783, 0.068194, 1.516994
-0.105751, 0.068569, 1.516179
-0.105990, 0.076344, 1.501775
-0.105831, 0.074799, 1.504277
-0.105654, 0.070768, 1.511615
-0.105664, 0.071990, 1.509259
